Id,Start,Name,Impact,Currency
7b12d24a-29ef-4df4-8622-ecd05a3162b0,01/23/2020 12:45:00,ECB Rate On Deposit Facility,HIGH,EUR
2614bb74-e02d-49f8-b938-04567d06b053,01/23/2020 13:30:00,ECB Press Conference,HIGH,EUR
b3ca2c64-b028-4364-97fa-3bd39d82755b,01/24/2020 09:00:00,HCOB Composite PMI,HIGH,EUR
712f8d23-1a13-4163-b11f-bbb47a83d39e,01/24/2020 10:30:00,ECB's President Lagarde speech,HIGH,EUR
da69e2c8-b39c-441a-9422-1f9c9c41007f,01/28/2020 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
088a324d-7e8c-4c41-951f-adb4cb7d9b09,01/29/2020 19:00:00,Fed Interest Rate Decision,HIGH,USD
0a39e563-e8fe-406a-9c08-908d9edccd82,01/29/2020 19:30:00,FOMC Press Conference,HIGH,USD
36ae7ee6-45fc-4f10-9160-0eb8adc568e1,01/30/2020 13:30:00,Gross Domestic Product Annualized,HIGH,USD
b89161d3-091c-4bc0-9b23-bd510f82aabc,01/31/2020 10:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
01e93d60-086d-41eb-b2ff-3bd2025e8e6b,01/31/2020 10:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
43339a4e-6097-473e-be76-51bb6678be02,01/31/2020 10:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
7752f1cc-a1ce-4e9c-9900-43b6e5a9387c,01/31/2020 10:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
ed0c6307-b5a7-46c6-88bb-d60ab7d8dafe,02/03/2020 15:00:00,ISM Manufacturing PMI,HIGH,USD
f1f36445-315d-4339-b365-b83d54aea9d2,02/05/2020 12:15:00,ECB's President Lagarde speech,HIGH,EUR
edb0b490-d67f-4b26-82b7-6162bb78b924,02/05/2020 15:00:00,ISM Services PMI,HIGH,USD
ff708974-b0a6-4114-95e9-3f95c31bd4fe,02/06/2020 08:00:00,ECB's President Lagarde speech,HIGH,EUR
b92f5e6a-b5c7-4db9-a613-9bfcd642c5a1,02/07/2020 13:30:00,Average Hourly Earnings (YoY),HIGH,USD
65a3ab28-7c5f-4fb4-ab1c-ba08a0be516f,02/07/2020 13:30:00,Nonfarm Payrolls,HIGH,USD
45e3bdbf-650f-4433-b737-b26ffe1615e8,02/11/2020 14:00:00,ECB's President Lagarde speech,HIGH,EUR
5c6a9f9b-b38f-4ff1-94b1-07b3a85d3dd0,02/11/2020 15:00:00,Fed's Chair Powell testifies,HIGH,USD
fd7cd57b-9aee-4f50-a410-9d01a3090083,02/12/2020 14:30:00,Fed's Chair Powell testifies,HIGH,USD
696c8232-b1ca-4ccd-a0e7-e2bce15f13f2,02/13/2020 13:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
118833de-84e2-4ebf-8b17-d66c4f5ded65,02/13/2020 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
d70da135-c815-476c-bf7f-e6afbe06b4f4,02/14/2020 10:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
957473dc-c17a-44f4-96f7-271706378f90,02/14/2020 10:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
9777ca99-bb98-4e11-ac88-57711aa8d6c8,02/14/2020 13:30:00,Retail Sales Control Group,HIGH,USD
e434f6bd-8ea8-4a22-9dcc-d127c3e720ac,02/14/2020 15:00:00,Michigan Consumer Sentiment Index,HIGH,USD
3d13dca4-b4db-4dcd-9220-24db810b8555,02/17/2020 05:00:00,Presidents' Day,NONE,USD
03c4546b-45bd-4d1b-b9f5-d0af5f0c7b40,02/19/2020 19:00:00,FOMC Minutes,HIGH,USD
77acba5d-682e-4a16-8832-4a0ad174219e,02/20/2020 12:30:00,ECB Monetary Policy Meeting Accounts,HIGH,EUR
04c64762-f210-4194-8f9b-615381da3784,02/21/2020 09:00:00,HCOB Composite PMI,HIGH,EUR
fc67ca12-e4f6-4db6-8a46-b9173be88825,02/26/2020 13:30:00,ECB's President Lagarde speech,HIGH,EUR
15d11938-9903-472e-9c6d-eea1509ef8d4,02/26/2020 23:00:00,President Trump speech,HIGH,USD
ff446fb9-0925-429e-9513-6bcb1c8b4b34,02/27/2020 09:45:00,ECB's President Lagarde speech,HIGH,EUR
4ad075f4-1498-4bff-b093-70d5709813b9,02/27/2020 13:30:00,Gross Domestic Product Annualized,HIGH,USD
9d0e958a-fd61-4fae-8fc1-2f8be5b90094,02/27/2020 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
fe709024-e8ba-48bd-9f7e-b89c0d0b4400,03/02/2020 15:00:00,ISM Manufacturing PMI,HIGH,USD
6b383ff9-2b39-45f6-966f-3c7009253ed0,03/03/2020 00:00:00,G7 Meeting,HIGH,EUR
abb4ccc6-4407-4adb-a9c6-f76c5a83a91e,03/03/2020 05:00:00,US Democratic Primaries Super Tuesday,HIGH,USD
c8245000-579c-481e-884d-b698ab7ea087,03/03/2020 10:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
f64b89e9-c125-402a-94ae-229a703c9047,03/03/2020 10:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
5d303e9f-2176-4084-84c8-f31a5915b68f,03/03/2020 12:00:00,G7 Call on Coronavirus,HIGH,USD
73b0a4a1-f2bd-45ee-ab71-541218ac57c2,03/03/2020 15:00:00,Fed Interest Rate Decision,HIGH,USD
3098f11e-9a10-455c-bdc7-5e5835d6642a,03/03/2020 16:00:00,FOMC Press Conference,HIGH,USD
57d35945-2573-468e-af8e-f9434ea465bf,03/04/2020 15:00:00,ISM Services PMI,HIGH,USD
8de9bb82-c07a-4509-86d4-39b8a6502d0b,03/06/2020 13:30:00,Average Hourly Earnings (YoY),HIGH,USD
5db70ce0-a3cc-49d7-952c-926f05979d4d,03/06/2020 13:30:00,Nonfarm Payrolls,HIGH,USD
41847b6e-612a-41c9-958f-0b8924950b93,03/08/2020 07:00:00,"Daylight Saving Time ",NONE,USD
306c4da0-0eef-44ae-90cf-daeba99b65e4,03/10/2020 10:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
cb507e2a-2bd3-4b8d-9eb0-64884d184da6,03/10/2020 10:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
bb8a6f08-c1c8-4a20-afcd-c95632c37bf4,03/10/2020 21:30:00,Coronavirus Task Force Press Briefing,HIGH,USD
68dfb772-a555-4a40-bd48-ba162085e522,03/11/2020 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
9733735a-7b73-41d1-97bb-f8eab237c7d4,03/11/2020 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
6ab84a8f-a39c-4a28-8540-c1a631c57d1a,03/11/2020 14:00:00,Treasury Sec Mnuchin speech,HIGH,USD
50d28023-cf19-494c-aca1-b03b0020c853,03/12/2020 01:00:00,President Trump speech,HIGH,USD
d7dea3b3-0aa8-434b-960c-87a5d3795160,03/12/2020 12:45:00,ECB Main Refinancing Operations Rate,HIGH,EUR
3b076250-e8cb-4e9a-b6c6-0e3f7d13aa35,03/12/2020 12:45:00,ECB Rate On Deposit Facility,HIGH,EUR
d3d8cf36-edcf-4b3d-b6e3-3434ae79e569,03/12/2020 13:30:00,ECB Press Conference,HIGH,EUR
39de52be-0acd-405e-a16b-41378079014c,03/13/2020 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
aec77968-6d76-42ca-8fcc-caa306b30f3e,03/13/2020 19:00:00,President Trump speech,HIGH,USD
c3d37bbf-655e-4ed1-bdca-f97842d38b79,03/15/2020 21:00:00,Fed Interest Rate Decision,HIGH,USD
2754324f-2a1c-4a47-af18-52a9513a9f82,03/15/2020 21:00:00,Fed Monetary Policy Statement,HIGH,USD
6e40ae90-e5b9-4080-a2b3-06822d741f97,03/15/2020 22:30:00,Fed's Chair Powell speech,HIGH,USD
ef5fe011-d4ef-4b85-9312-1ffe729f0987,03/16/2020 00:00:00,G7 Meeting,HIGH,EUR
1a18bdf2-5efc-4079-a2bb-0626ba97f82a,03/16/2020 12:00:00,EU Finance Ministers Meeting,HIGH,EUR
a1935448-dd6e-41e7-8a0b-825eb27e702d,03/16/2020 14:00:00,G7 Call on Coronavirus,HIGH,USD
3372e958-c6cc-426e-a3c6-a7fb90bf0498,03/17/2020 12:00:00,G7 Call on Coronavirus,HIGH,USD
8d9739c3-8477-436c-a413-8a5b54713626,03/17/2020 12:30:00,Retail Sales Control Group,HIGH,USD
b9eaf040-acf8-49ca-aea3-e7085dab0285,03/19/2020 12:30:00,Initial Jobless Claims,HIGH,USD
07c59557-dd44-4a75-a4a1-112a1344efe9,03/23/2020 16:00:00,Senate votes on Coronavirus Bill,HIGH,USD
b2edf2f5-0ebb-49e7-8cab-b7ec23dc27d7,03/24/2020 00:00:00,G7 Meeting,HIGH,EUR
3df47645-1cf5-4878-bb6f-80ba072e4aa7,03/24/2020 09:00:00,HCOB Composite PMI,HIGH,EUR
49187c7d-aacd-480e-954b-2e133f732177,03/24/2020 13:45:00,S&P Global Composite PMI,HIGH,USD
4287fec2-6055-4da1-8f61-63d0aa56b96d,03/24/2020 13:45:00,S&P Global Manufacturing PMI,HIGH,USD
d6dec984-2528-4ba1-9a69-06cd9dac283c,03/24/2020 13:45:00,S&P Global Services PMI,HIGH,USD
97e07277-cc62-476e-be62-823ff89a50ea,03/25/2020 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
0d745b51-d557-4f59-a2c8-ad41d30f7c21,03/26/2020 11:05:00,Fed's Chair Powell speech,HIGH,USD
f6519037-6b15-491d-b2f2-aa2600035628,03/26/2020 12:30:00,Gross Domestic Product Annualized,HIGH,USD
51c85f17-cd7c-4a09-9803-67b9bb56980a,03/26/2020 12:30:00,Initial Jobless Claims,HIGH,USD
1f45d8a7-3411-491f-9ffb-150a9da50e65,03/27/2020 15:00:00,House votes on Coronavirus Bill,HIGH,USD
a22c7a51-77ce-41d3-9196-8269c992daaa,03/29/2020 03:00:00,Daylight Saving Time,NONE,EUR
0c28395a-67ef-4e0d-903c-7d929f772202,03/31/2020 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
574c5964-1827-4851-ac40-528d93f63e84,03/31/2020 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
b7150ebb-6666-49a1-9dec-7face875184b,04/01/2020 12:15:00,ADP Employment Change,HIGH,USD
a87060d7-9c83-4f1b-afc2-8fde7f428100,04/01/2020 14:00:00,ISM Manufacturing PMI,HIGH,USD
4ac84ae7-ab2b-45e5-bf01-bd2e78a5e15c,04/02/2020 12:30:00,Initial Jobless Claims,HIGH,USD
93f61fed-19ae-4459-88d8-cf9a615ef099,04/03/2020 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
a51b50b0-401a-4264-ac03-94abb9c09dc3,04/03/2020 12:30:00,Nonfarm Payrolls,HIGH,USD
8ee11977-da92-4d06-a5c5-e77512d66583,04/03/2020 14:00:00,ISM Services Employment Index,HIGH,USD
9e5a113d-9f75-46f4-a32a-12d2ed60b593,04/03/2020 14:00:00,ISM Services PMI,HIGH,USD
3827d753-f31e-43f5-87f3-ae2cc52abcb4,04/08/2020 18:00:00,FOMC Minutes,HIGH,USD
f0550571-38c1-42b6-8673-1fcefe059743,04/09/2020 11:30:00,ECB Monetary Policy Meeting Accounts,HIGH,EUR
7afddc01-73e8-40a1-8fbf-691e9f8eeeb1,04/09/2020 12:30:00,Initial Jobless Claims,HIGH,USD
81e0c44f-4c1f-4adf-9a9a-4d6405849972,04/09/2020 14:00:00,Fed's Chair Powell speech,HIGH,USD
4d575a9a-cae8-4172-8829-ff0acf38f778,04/09/2020 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
2133f8f5-8ad3-41fb-9ec6-eafd560d9bd3,04/09/2020 14:00:00,OPEC Meeting,HIGH,USD
11a71a23-652f-4eee-9030-bfe48fd3e3a3,04/09/2020 23:00:00,Good Friday Bank Holiday,NONE,EUR
ddf0ee5a-9136-4e44-b99d-25306b327ebe,04/10/2020 05:00:00,Good Friday,NONE,USD
c2fb278a-8749-4358-bf43-274346427bbc,04/10/2020 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
4c88be4d-3676-45e0-9d71-6607f8567ca1,04/10/2020 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
ca0f949f-3be3-44e2-abb3-3ee26910e9eb,04/14/2020 00:00:00,G7 Meeting,HIGH,EUR
a564d479-c7b5-40a1-95c0-176267bd3675,04/15/2020 12:30:00,Retail Sales Control Group,HIGH,USD
ed829115-d57c-4254-96b9-66c59424d50a,04/16/2020 12:30:00,Initial Jobless Claims,HIGH,USD
0076b0e9-2f39-4a01-8ff4-00294599f033,04/23/2020 00:00:00,European Council Meeting,HIGH,EUR
3811d181-0a6d-44ba-a104-a3554b86c9ce,04/23/2020 08:00:00,HCOB Composite PMI,HIGH,EUR
32b773a7-8fae-4f13-90b1-645d337b5921,04/23/2020 12:30:00,Initial Jobless Claims,HIGH,USD
661a1154-ea0d-4f71-b523-5081c9d9454a,04/24/2020 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
338f0b5b-0919-4736-add9-dd10b1422fcd,04/28/2020 08:00:00,ECB Bank Lending Survey,HIGH,EUR
a8e01b9a-e156-4556-925d-50b55ace3037,04/29/2020 12:30:00,Gross Domestic Product Annualized,HIGH,USD
05058e77-e5f5-4a5f-88be-ec6e8ff59f03,04/29/2020 18:00:00,Fed Interest Rate Decision,HIGH,USD
d4d5364c-2820-4411-a320-2b2d520ad10e,04/29/2020 18:30:00,FOMC Press Conference,HIGH,USD
45f335b9-2001-4cb1-a901-891b8bc65d36,04/30/2020 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
87d84b9d-f5cc-45ea-b73b-14da81e5369f,04/30/2020 09:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
1d548e7b-d2eb-4813-9a51-3a65f0eb21de,04/30/2020 09:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
4b14b139-63ae-448c-8ba0-8f6ef935289c,04/30/2020 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
7a489092-cd12-48b5-a6b3-eb2a44952738,04/30/2020 09:00:00,Unemployment Rate,HIGH,EUR
0e9ff65e-4e87-4651-9976-a690b8ba139f,04/30/2020 11:45:00,ECB Main Refinancing Operations Rate,HIGH,EUR
d3043642-fd21-4251-823d-e8c6152d62a7,04/30/2020 11:45:00,ECB Rate On Deposit Facility,HIGH,EUR
afade3ed-18ac-46ae-8ced-67e2c644417e,04/30/2020 12:30:00,ECB Press Conference,HIGH,EUR
13bde909-2a38-4a9e-beaf-05f26d249411,04/30/2020 12:30:00,Initial Jobless Claims,HIGH,USD
97a0222f-5312-4ca3-b196-b424afe8f6de,05/01/2020 14:00:00,ISM Manufacturing PMI,HIGH,USD
52333eca-9753-4c35-8add-55388065542c,05/05/2020 14:00:00,ISM Services Employment Index,HIGH,USD
8dca8d61-33d4-4b6a-9a0f-776e0df6d926,05/05/2020 14:00:00,ISM Services PMI,HIGH,USD
6ac0681c-4732-4ab8-b4cc-c6920891e0bf,05/06/2020 12:15:00,ADP Employment Change,HIGH,USD
0d33686b-59cc-4eaa-9b37-43668c1a81b9,05/07/2020 12:30:00,Initial Jobless Claims,HIGH,USD
9b9d1d64-2def-48e8-9c9d-04b1746e636e,05/08/2020 11:00:00,ECB's President Lagarde speech,HIGH,EUR
cb097a3e-6e4a-4bc0-9404-e672eb037b2b,05/08/2020 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
37098859-b307-4ff2-9315-08d499b52215,05/08/2020 12:30:00,Nonfarm Payrolls,HIGH,USD
504a85b1-2be4-4107-9f30-20b4c4b03910,05/12/2020 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
9c264072-1579-4e69-b7e3-c4eea105ea2c,05/12/2020 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
ea810d46-4b5d-472b-a102-9dc71a580319,05/13/2020 13:00:00,Fed's Chair Powell speech,HIGH,USD
81a7ed13-be2e-4234-aef4-37b5b6b842a4,05/14/2020 12:30:00,Initial Jobless Claims,HIGH,USD
1f87e505-4b22-4585-9b55-2745cadedfb2,05/15/2020 09:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
06e06c8a-88c2-472d-8a62-0ac842698a34,05/15/2020 09:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
c4e6fdc2-ea32-49dd-97bf-6ddd40615d8d,05/15/2020 12:30:00,Retail Sales Control Group,HIGH,USD
0c6dbf3b-f3c7-448d-adf3-1d60a128cca3,05/15/2020 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
8d201a92-846d-4853-949e-48647f96d79c,05/19/2020 00:00:00,G7 Meeting,HIGH,EUR
be17a58c-3bd7-4a4d-b84b-2cf325cf835d,05/19/2020 14:00:00,Fed's Chair Powell testifies,HIGH,USD
1d94c468-0f4e-49d3-92d2-ff6b01c7072f,05/20/2020 18:00:00,FOMC Minutes,HIGH,USD
26434d49-d60d-4525-a3eb-debffb5ff2f9,05/21/2020 08:00:00,HCOB Composite PMI,HIGH,EUR
91daa632-2648-4df3-8c63-cb9ed2856323,05/21/2020 12:30:00,Initial Jobless Claims,HIGH,USD
e8392c03-3429-4174-88a6-3f37b5ede515,05/21/2020 18:30:00,Fed's Chair Powell speech,HIGH,USD
7c893988-70f0-487d-8ddd-73b626613661,05/22/2020 11:30:00,ECB Monetary Policy Meeting Accounts,HIGH,EUR
9f5b4da4-c87d-420d-aea9-162ce916ee2a,05/25/2020 05:00:00,Memorial Day,NONE,USD
267ca4b4-3266-4f07-ae7c-152580f7b9db,05/27/2020 07:30:00,ECB's President Lagarde speech,HIGH,EUR
d965241e-8e8b-4214-98e5-b997eba1114c,05/28/2020 12:30:00,Gross Domestic Product Annualized,HIGH,USD
5d58414a-2ef4-4c54-a0a8-a506e32bb6e4,05/28/2020 12:30:00,Initial Jobless Claims,HIGH,USD
17f962f7-fcc9-4e30-8416-dbd961cde56d,05/28/2020 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
997dcb22-b3cb-4715-bc2f-b5f03dc5433c,05/29/2020 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
f486d6c7-eeda-4199-b330-6a8f76f427a7,05/29/2020 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
4bbbc76b-dc7b-466d-bd6c-f892d3285d71,05/29/2020 15:00:00,Fed's Chair Powell speech,HIGH,USD
56c02e01-39d7-47b6-921c-70a7ffdac7d0,06/01/2020 14:00:00,ISM Manufacturing PMI,HIGH,USD
6ad31c6e-b5bd-4dca-9aca-be5adec35e63,06/03/2020 00:00:00,G7 Meeting,HIGH,EUR
6a05c1e1-d621-488e-95ad-0f3204fef0be,06/03/2020 09:00:00,Unemployment Rate,HIGH,EUR
f272bbfc-84a9-4c5e-846e-25e160f898b1,06/03/2020 12:00:00,G7 Call on Coronavirus,HIGH,USD
40874929-78fb-4dec-b158-f9053477bbaf,06/03/2020 12:15:00,ADP Employment Change,HIGH,USD
bfc52eea-6c69-4c8a-8a5e-ee84d021b190,06/03/2020 14:00:00,ISM Services Employment Index,HIGH,USD
d2d1dd96-11ba-457a-bc12-4134e1e5c336,06/03/2020 14:00:00,ISM Services PMI,HIGH,USD
e37cc5e5-4c6d-4f68-8185-579b11bb0a1c,06/04/2020 11:45:00,ECB Main Refinancing Operations Rate,HIGH,EUR
136b76fd-29d7-4b4c-8901-3209534504ea,06/04/2020 11:45:00,ECB Rate On Deposit Facility,HIGH,EUR
38631928-db94-43f3-af6c-3719a872b4c9,06/04/2020 12:30:00,ECB Press Conference,HIGH,EUR
2793202f-7cdf-4d29-b2c5-15712e85e85b,06/04/2020 12:30:00,Initial Jobless Claims,HIGH,USD
600ef7fe-6c3a-46e1-bef0-8728c6a57e3f,06/05/2020 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
8a5e602b-4fc9-484b-bb86-496094ba7ae4,06/05/2020 12:30:00,Nonfarm Payrolls,HIGH,USD
fe41e50b-3bb8-4cff-957f-0d07e8a92233,06/05/2020 14:00:00,President Trump speech,HIGH,USD
dee7de2c-21ca-4c7d-94dd-fd184c82ead2,06/08/2020 10:00:00,OPEC Press Conference,HIGH,USD
48e93673-899d-47d8-85e5-7c69d6bd43de,06/08/2020 13:45:00,ECB's President Lagarde speech,HIGH,EUR
24a63d34-02be-4918-b3ac-a293add39cbc,06/08/2020 15:45:00,ECB's President Lagarde speech,HIGH,EUR
a20281d9-e2d5-4829-b425-709157154cd9,06/09/2020 09:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
5e802f6c-d078-4ab2-930d-ff8e7fb0c371,06/09/2020 09:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
2e58750f-6052-4c98-afbb-7a2d7144ff9c,06/10/2020 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
40458d2e-3184-4134-9c0f-2314b195035e,06/10/2020 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
67f0c2d4-e0c0-44d8-aa0d-ec6c89fce5a1,06/10/2020 18:00:00,Fed Interest Rate Decision,HIGH,USD
2ae2b206-d900-4def-8532-4588535a64ef,06/10/2020 18:00:00,Fed Monetary Policy Statement,HIGH,USD
ca1414ef-f49d-4bfe-a184-0ba53467bceb,06/10/2020 18:00:00,FOMC Economic Projections,HIGH,USD
740d5291-0370-48e6-b480-64eb25a85d16,06/10/2020 18:00:00,Interest Rate Projections - 1st year,HIGH,USD
e9a1ef42-0df8-4170-85a8-dd900cf9d5a0,06/10/2020 18:00:00,Interest Rate Projections - 2nd year,HIGH,USD
2ae2f012-5729-4229-9db4-c184cf19425a,06/10/2020 18:00:00,Interest Rate Projections - Current,HIGH,USD
3429e279-1895-4871-853f-011c7e378f28,06/10/2020 18:00:00,Interest Rate Projections - Longer,HIGH,USD
ecdc6b6b-291d-43c0-8785-df298ff9a6f3,06/10/2020 18:30:00,FOMC Press Conference,HIGH,USD
71467750-c33a-40bb-ac24-5fa311063483,06/11/2020 12:30:00,Initial Jobless Claims,HIGH,USD
ecf1a133-3d70-427e-898f-d9cddca0f2c7,06/12/2020 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
70e5ae22-4d23-465f-87f9-908990f58349,06/16/2020 12:30:00,Retail Sales Control Group,HIGH,USD
c003f1e6-3ab4-4298-9d55-a8f8fcbb66ad,06/16/2020 14:00:00,Fed's Chair Powell testifies,HIGH,USD
7fdd5ac2-0c88-41b6-ac04-3a0f1b484463,06/17/2020 16:00:00,Fed's Chair Powell testifies,HIGH,USD
135abe2e-b8d1-48c1-8b28-423ed19cdab6,06/18/2020 12:30:00,Initial Jobless Claims,HIGH,USD
ae32547b-341a-4c44-908f-4fd1086f2f61,06/19/2020 17:00:00,Fed's Chair Powell speech,HIGH,USD
5f6eaa80-cdf5-40df-8e2d-517687a8a815,06/23/2020 08:00:00,HCOB Composite PMI,HIGH,EUR
def89717-4e3d-45fa-8e12-141307f55071,06/25/2020 11:30:00,ECB Monetary Policy Meeting Accounts,HIGH,EUR
eb664164-15b3-45aa-a79f-3ad358016438,06/25/2020 12:30:00,Gross Domestic Product Annualized,HIGH,USD
bd76531f-e27f-4699-9b6b-eefeed6e38c3,06/25/2020 12:30:00,Initial Jobless Claims,HIGH,USD
30a29799-5636-41d1-93cd-188c7a0d4876,06/25/2020 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
38c52873-2fea-4c49-a84f-054dd3fbe29e,06/25/2020 20:30:00,Bank Stress Test Info,HIGH,USD
751f982b-88db-4122-8820-f4b81973986e,06/26/2020 07:00:00,ECB's President Lagarde speech,HIGH,EUR
8e046653-d8f5-429f-a616-ba4475461d29,06/30/2020 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
5c4f20fd-c57a-4154-8e22-8a0802ee59f2,06/30/2020 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
5dd0daef-32e9-4c47-be5b-1c42638a9909,06/30/2020 14:00:00,Treasury Sec Mnuchin speech,HIGH,USD
2c1cd0a5-0b8d-45b6-b573-acd075ba7384,06/30/2020 16:30:00,Fed's Chair Powell testifies,HIGH,USD
fb27322f-19c2-40a2-8597-0745f9412c6e,07/01/2020 12:15:00,ADP Employment Change,HIGH,USD
0196d3b0-141e-49d5-8973-fc47ca349e26,07/01/2020 14:00:00,ISM Manufacturing PMI,HIGH,USD
8ef648e7-b5d1-496c-ba18-a07500e35df6,07/01/2020 18:00:00,FOMC Minutes,HIGH,USD
286ce853-a770-46df-bd6e-3f630854b5d6,07/02/2020 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
a3c9becb-f5ff-4650-bc5a-d1bcf8bd95de,07/02/2020 12:30:00,Nonfarm Payrolls,HIGH,USD
cc70edc7-bd2b-4dfb-be88-4491b9dd2d0d,07/02/2020 13:30:00,President Trump speech,HIGH,USD
a1e13296-7a98-433d-af6c-ddca986db60a,07/04/2020 05:00:00,Independence Day,NONE,USD
8f5f5604-cf84-48f5-b96b-72a800792a0c,07/04/2020 10:40:00,ECB's President Lagarde speech,HIGH,EUR
67c1c090-8e0b-4e22-9677-33d24fbebb84,07/06/2020 14:00:00,ISM Services PMI,HIGH,USD
874af6b3-537c-47af-aab6-74f78ecd0d18,07/14/2020 08:00:00,ECB Bank Lending Survey,HIGH,EUR
b3cc29b9-9893-4f5b-8485-40ed5bb86661,07/14/2020 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
6218ec91-9fb3-413c-91a3-e4f24bc60035,07/14/2020 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
7e357c9d-e995-48a0-a260-112884c82434,07/16/2020 11:45:00,ECB Main Refinancing Operations Rate,HIGH,EUR
1f6443f4-7627-43c1-b87a-1e451c34f96d,07/16/2020 11:45:00,ECB Rate On Deposit Facility,HIGH,EUR
169de492-1430-4c95-88cb-3c964581dd1c,07/16/2020 12:30:00,ECB Press Conference,HIGH,EUR
8ac17f68-3695-43e5-ba53-d6167c2dc41b,07/16/2020 12:30:00,Retail Sales Control Group,HIGH,USD
83e692d6-85ad-426e-a34c-2d307462e9b9,07/17/2020 00:00:00,EU Leaders Special Summit,HIGH,EUR
08298512-e777-4ffa-b9cb-90cd36cd7079,07/17/2020 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
f6fd6d8f-a11c-4a65-8b6b-a5783da45d6b,07/22/2020 13:15:00,ECB's President Lagarde speech,HIGH,EUR
f8cb6a99-07a8-48a1-a0ef-4f20941e5474,07/24/2020 08:00:00,HCOB Composite PMI,HIGH,EUR
a1b78dd9-2b87-4928-b842-c5f5ed1a4e1c,07/27/2020 12:30:00,Durable Goods Orders,HIGH,USD
ae0ea800-a943-4a58-9193-f83ce5261662,07/27/2020 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
b7ac6ad2-b73a-4b5d-89a6-587257d3bda0,07/29/2020 18:00:00,Fed Interest Rate Decision,HIGH,USD
402e692d-b9ba-47fd-923d-0b45ddac1ee5,07/29/2020 18:00:00,Fed Monetary Policy Statement,HIGH,USD
abcfc97d-4953-4538-86ce-3ebfd9121092,07/29/2020 18:30:00,FOMC Press Conference,HIGH,USD
ef77fcc7-48f1-4ebc-b35d-50e426856345,07/30/2020 12:30:00,Gross Domestic Product Annualized,HIGH,USD
b5292856-57ed-46df-9752-0cf6ea7c42cd,07/31/2020 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
